image,D-value
jokioinen_second_0472_id_40230.tif,71.7
jokioinen_second_0469_id_40230.tif,71.7
jokioinen_second_0470_id_40230.tif,71.7
jokioinen_second_0473_id_40231.tif,72.1
jokioinen_second_0476_id_40231.tif,72.1
jokioinen_second_0474_id_40231.tif,72.1
jokioinen_second_0475_id_40231.tif,72.1
jokioinen_second_0479_id_40232.tif,72.2
jokioinen_second_0480_id_40232.tif,72.2
jokioinen_second_0478_id_40232.tif,72.2
jokioinen_second_0477_id_40232.tif,72.2
jokioinen_second_0481_id_40233.tif,71.6
jokioinen_second_0483_id_40233.tif,71.6
jokioinen_second_0484_id_40233.tif,71.6
jokioinen_second_0482_id_40233.tif,71.6
jokioinen_second_0486_id_40234.tif,71.7
jokioinen_second_0488_id_40234.tif,71.7
jokioinen_second_0485_id_40234.tif,71.7
jokioinen_second_0487_id_40234.tif,71.7
jokioinen_second_0492_id_40235.tif,71.6
jokioinen_second_0490_id_40235.tif,71.6
jokioinen_second_0491_id_40235.tif,71.6
jokioinen_second_0489_id_40235.tif,71.6
jokioinen_second_0496_id_40236.tif,70.9
jokioinen_second_0494_id_40236.tif,70.9
jokioinen_second_0493_id_40236.tif,70.9
jokioinen_second_0495_id_40236.tif,70.9
jokioinen_second_0499_id_40237.tif,71.2
jokioinen_second_0500_id_40237.tif,71.2
jokioinen_second_0497_id_40237.tif,71.2
jokioinen_second_0498_id_40237.tif,71.2
jokioinen_second_0501_id_40238.tif,71.5
jokioinen_second_0502_id_40238.tif,71.5
jokioinen_second_0504_id_40238.tif,71.5
jokioinen_second_0503_id_40238.tif,71.5
jokioinen_second_0505_id_40239.tif,72.9
jokioinen_second_0507_id_40239.tif,72.9
jokioinen_second_0506_id_40239.tif,72.9
jokioinen_second_0508_id_40239.tif,72.9
jokioinen_second_0512_id_40240.tif,69.0
jokioinen_second_0510_id_40240.tif,69.0
jokioinen_second_0511_id_40240.tif,69.0
jokioinen_second_0509_id_40240.tif,69.0
jokioinen_second_0674_id_40241.tif,72.3
jokioinen_second_0675_id_40241.tif,72.3
jokioinen_second_0673_id_40241.tif,72.3
jokioinen_second_0676_id_40241.tif,72.3
jokioinen_second_0677_id_40242.tif,73.0
jokioinen_second_0678_id_40242.tif,73.0
jokioinen_second_0679_id_40242.tif,73.0
jokioinen_second_0680_id_40242.tif,73.0
jokioinen_second_0684_id_40243.tif,71.7
jokioinen_second_0682_id_40243.tif,71.7
jokioinen_second_0683_id_40243.tif,71.7
jokioinen_second_0681_id_40243.tif,71.7
jokioinen_second_0687_id_40244.tif,71.4
jokioinen_second_0688_id_40244.tif,71.4
jokioinen_second_0686_id_40244.tif,71.4
jokioinen_second_0685_id_40244.tif,71.4
jokioinen_second_0692_id_40245.tif,72.0
jokioinen_second_0691_id_40245.tif,72.0
jokioinen_second_0689_id_40245.tif,72.0
jokioinen_second_0690_id_40245.tif,72.0
jokioinen_second_0695_id_40246.tif,72.0
jokioinen_second_0694_id_40246.tif,72.0
jokioinen_second_0693_id_40246.tif,72.0
jokioinen_second_0696_id_40246.tif,72.0
jokioinen_second_0697_id_40247.tif,71.9
jokioinen_second_0699_id_40247.tif,71.9
jokioinen_second_0698_id_40247.tif,71.9
jokioinen_second_0700_id_40247.tif,71.9
jokioinen_second_0703_id_40248.tif,72.9
jokioinen_second_0704_id_40248.tif,72.9
jokioinen_second_0702_id_40248.tif,72.9
jokioinen_second_0701_id_40248.tif,72.9
jokioinen_second_0708_id_40249.tif,71.8
jokioinen_second_0705_id_40249.tif,71.8
jokioinen_second_0706_id_40249.tif,71.8
jokioinen_second_0707_id_40249.tif,71.8
jokioinen_second_0711_id_40250.tif,71.3
jokioinen_second_0712_id_40250.tif,71.3
jokioinen_second_0709_id_40250.tif,71.3
jokioinen_second_0710_id_40250.tif,71.3
jokioinen_second_0716_id_40251.tif,71.9
jokioinen_second_0714_id_40251.tif,71.9
jokioinen_second_0715_id_40251.tif,71.9
jokioinen_second_0713_id_40251.tif,71.9
jokioinen_second_0719_id_40252.tif,70.4
jokioinen_second_0718_id_40252.tif,70.4
jokioinen_second_0720_id_40252.tif,70.4
jokioinen_second_0717_id_40252.tif,70.4
jokioinen_second_0721_id_40253.tif,71.7
jokioinen_second_0722_id_40253.tif,71.7
jokioinen_second_0724_id_40253.tif,71.7
jokioinen_second_0723_id_40253.tif,71.7
jokioinen_second_0725_id_40254.tif,71.9
jokioinen_second_0726_id_40254.tif,71.9
jokioinen_second_0728_id_40254.tif,71.9
jokioinen_second_0727_id_40254.tif,71.9
jokioinen_second_0729_id_40255.tif,71.6
jokioinen_second_0731_id_40255.tif,71.6
jokioinen_second_0730_id_40255.tif,71.6
jokioinen_second_0732_id_40255.tif,71.6
jokioinen_second_0733_id_40256.tif,71.4
jokioinen_second_0736_id_40256.tif,71.4
jokioinen_second_0734_id_40256.tif,71.4
jokioinen_second_0735_id_40256.tif,71.4
jokioinen_second_0897_id_40257.tif,71.6
jokioinen_second_0899_id_40257.tif,71.6
jokioinen_second_0898_id_40257.tif,71.6
jokioinen_second_0900_id_40257.tif,71.6
jokioinen_second_0904_id_40258.tif,71.8
jokioinen_second_0902_id_40258.tif,71.8
jokioinen_second_0901_id_40258.tif,71.8
jokioinen_second_0903_id_40258.tif,71.8
jokioinen_second_0906_id_40259.tif,72.3
jokioinen_second_0905_id_40259.tif,72.3
jokioinen_second_0907_id_40259.tif,72.3
jokioinen_second_0908_id_40259.tif,72.3
jokioinen_second_0910_id_40260.tif,71.2
jokioinen_second_0909_id_40260.tif,71.2
jokioinen_second_0911_id_40260.tif,71.2
jokioinen_second_0912_id_40260.tif,71.2
jokioinen_second_0916_id_40261.tif,72.6
jokioinen_second_0913_id_40261.tif,72.6
jokioinen_second_0914_id_40261.tif,72.6
jokioinen_second_0915_id_40261.tif,72.6
jokioinen_second_0919_id_40262.tif,71.8
jokioinen_second_0920_id_40262.tif,71.8
jokioinen_second_0918_id_40262.tif,71.8
jokioinen_second_0917_id_40262.tif,71.8
jokioinen_second_0921_id_40263.tif,71.8
jokioinen_second_0924_id_40263.tif,71.8
jokioinen_second_0922_id_40263.tif,71.8
jokioinen_second_0923_id_40263.tif,71.8
jokioinen_second_0927_id_40264.tif,72.1
jokioinen_second_0926_id_40264.tif,72.1
jokioinen_second_0925_id_40264.tif,72.1
jokioinen_second_0928_id_40264.tif,72.1
jokioinen_second_0930_id_40265.tif,72.6
jokioinen_second_0929_id_40265.tif,72.6
jokioinen_second_0931_id_40265.tif,72.6
jokioinen_second_0932_id_40265.tif,72.6
jokioinen_second_0936_id_40266.tif,70.9
jokioinen_second_0934_id_40266.tif,70.9
jokioinen_second_0933_id_40266.tif,70.9
jokioinen_second_0935_id_40266.tif,70.9
jokioinen_second_0940_id_40267.tif,72.4
jokioinen_second_0938_id_40267.tif,72.4
jokioinen_second_0939_id_40267.tif,72.4
jokioinen_second_0937_id_40267.tif,72.4
jokioinen_second_0944_id_40268.tif,71.5
jokioinen_second_0941_id_40268.tif,71.5
jokioinen_second_0942_id_40268.tif,71.5
jokioinen_second_0943_id_40268.tif,71.5
jokioinen_second_0947_id_40269.tif,71.6
jokioinen_second_0946_id_40269.tif,71.6
jokioinen_second_0945_id_40269.tif,71.6
jokioinen_second_0948_id_40269.tif,71.6
jokioinen_second_0950_id_40270.tif,70.9
jokioinen_second_0951_id_40270.tif,70.9
jokioinen_second_0952_id_40270.tif,70.9
jokioinen_second_0949_id_40270.tif,70.9
jokioinen_second_0954_id_40271.tif,71.5
jokioinen_second_0956_id_40271.tif,71.5
jokioinen_second_0953_id_40271.tif,71.5
jokioinen_second_0955_id_40271.tif,71.5
jokioinen_second_0957_id_40272.tif,70.9
jokioinen_second_0960_id_40272.tif,70.9
jokioinen_second_0958_id_40272.tif,70.9
jokioinen_second_0959_id_40272.tif,70.9
jokioinen_second_1124_id_40273.tif,70.8
jokioinen_second_1121_id_40273.tif,70.8
jokioinen_second_1123_id_40273.tif,70.8
jokioinen_second_1122_id_40273.tif,70.8
jokioinen_second_1128_id_40274.tif,71.7
jokioinen_second_1127_id_40274.tif,71.7
jokioinen_second_1125_id_40274.tif,71.7
jokioinen_second_1126_id_40274.tif,71.7
jokioinen_second_1132_id_40275.tif,72.1
jokioinen_second_1131_id_40275.tif,72.1
jokioinen_second_1130_id_40275.tif,72.1
jokioinen_second_1129_id_40275.tif,72.1
jokioinen_second_1135_id_40276.tif,71.5
jokioinen_second_1134_id_40276.tif,71.5
jokioinen_second_1133_id_40276.tif,71.5
jokioinen_second_1136_id_40276.tif,71.5
jokioinen_second_1137_id_40277.tif,72.8
jokioinen_second_1140_id_40277.tif,72.8
jokioinen_second_1138_id_40277.tif,72.8
jokioinen_second_1139_id_40277.tif,72.8
jokioinen_second_1141_id_40278.tif,72.2
jokioinen_second_1144_id_40278.tif,72.2
jokioinen_second_1143_id_40278.tif,72.2
jokioinen_second_1142_id_40278.tif,72.2
jokioinen_second_1145_id_40279.tif,72.3
jokioinen_second_1147_id_40279.tif,72.3
jokioinen_second_1146_id_40279.tif,72.3
jokioinen_second_1148_id_40279.tif,72.3
jokioinen_second_1152_id_40280.tif,71.8
jokioinen_second_1150_id_40280.tif,71.8
jokioinen_second_1151_id_40280.tif,71.8
jokioinen_second_1149_id_40280.tif,71.8
jokioinen_second_1155_id_40281.tif,72.1
jokioinen_second_1154_id_40281.tif,72.1
jokioinen_second_1156_id_40281.tif,72.1
jokioinen_second_1153_id_40281.tif,72.1
jokioinen_second_1160_id_40282.tif,71.5
jokioinen_second_1159_id_40282.tif,71.5
jokioinen_second_1157_id_40282.tif,71.5
jokioinen_second_1158_id_40282.tif,71.5
jokioinen_second_1163_id_40283.tif,70.1
jokioinen_second_1162_id_40283.tif,70.1
jokioinen_second_1164_id_40283.tif,70.1
jokioinen_second_1161_id_40283.tif,70.1
jokioinen_second_1168_id_40284.tif,71.6
jokioinen_second_1167_id_40284.tif,71.6
jokioinen_second_1166_id_40284.tif,71.6
jokioinen_second_1165_id_40284.tif,71.6
jokioinen_second_1169_id_40285.tif,72.1
jokioinen_second_1171_id_40285.tif,72.1
jokioinen_second_1172_id_40285.tif,72.1
jokioinen_second_1170_id_40285.tif,72.1
jokioinen_second_1174_id_40286.tif,71.9
jokioinen_second_1173_id_40286.tif,71.9
jokioinen_second_1176_id_40286.tif,71.9
jokioinen_second_1175_id_40286.tif,71.9
jokioinen_second_1178_id_40287.tif,71.5
jokioinen_second_1179_id_40287.tif,71.5
jokioinen_second_1177_id_40287.tif,71.5
jokioinen_second_1180_id_40287.tif,71.5
jokioinen_second_1181_id_40288.tif,72.3
jokioinen_second_1184_id_40288.tif,72.3
jokioinen_second_1183_id_40288.tif,72.3
jokioinen_second_1182_id_40288.tif,72.3
jokioinen_second_1342_id_40289.tif,70.3
jokioinen_second_1343_id_40289.tif,70.3
jokioinen_second_1340_id_40289.tif,70.3
jokioinen_second_1341_id_40289.tif,70.3
jokioinen_second_1344_id_40290.tif,70.4
jokioinen_second_1345_id_40290.tif,70.4
jokioinen_second_1346_id_40290.tif,70.4
jokioinen_second_1347_id_40290.tif,70.4
jokioinen_second_1351_id_40291.tif,70.5
jokioinen_second_1350_id_40291.tif,70.5
jokioinen_second_1348_id_40291.tif,70.5
jokioinen_second_1349_id_40291.tif,70.5
jokioinen_second_1354_id_40292.tif,71.0
jokioinen_second_1352_id_40292.tif,71.0
jokioinen_second_1355_id_40292.tif,71.0
jokioinen_second_1353_id_40292.tif,71.0
jokioinen_second_1358_id_40293.tif,71.7
jokioinen_second_1359_id_40293.tif,71.7
jokioinen_second_1357_id_40293.tif,71.7
jokioinen_second_1356_id_40293.tif,71.7
jokioinen_second_1362_id_40294.tif,70.0
jokioinen_second_1360_id_40294.tif,70.0
jokioinen_second_1363_id_40294.tif,70.0
jokioinen_second_1361_id_40294.tif,70.0
jokioinen_second_1364_id_40295.tif,70.9
jokioinen_second_1367_id_40295.tif,70.9
jokioinen_second_1366_id_40295.tif,70.9
jokioinen_second_1365_id_40295.tif,70.9
jokioinen_second_1368_id_40296.tif,69.0
jokioinen_second_1369_id_40296.tif,69.0
jokioinen_second_1370_id_40296.tif,69.0
jokioinen_second_1371_id_40296.tif,69.0
jokioinen_second_1372_id_40297.tif,71.9
jokioinen_second_1375_id_40297.tif,71.9
jokioinen_second_1373_id_40297.tif,71.9
jokioinen_second_1374_id_40297.tif,71.9
jokioinen_second_1376_id_40298.tif,70.8
jokioinen_second_1377_id_40298.tif,70.8
jokioinen_second_1378_id_40298.tif,70.8
jokioinen_second_1379_id_40298.tif,70.8
jokioinen_second_1383_id_40299.tif,71.5
jokioinen_second_1380_id_40299.tif,71.5
jokioinen_second_1381_id_40299.tif,71.5
jokioinen_second_1382_id_40299.tif,71.5
jokioinen_second_1387_id_40300.tif,72.2
jokioinen_second_1385_id_40300.tif,72.2
jokioinen_second_1386_id_40300.tif,72.2
jokioinen_second_1384_id_40300.tif,72.2
jokioinen_second_1389_id_40301.tif,72.0
jokioinen_second_1391_id_40301.tif,72.0
jokioinen_second_1388_id_40301.tif,72.0
jokioinen_second_1390_id_40301.tif,72.0
jokioinen_second_1395_id_40302.tif,72.1
jokioinen_second_1392_id_40302.tif,72.1
jokioinen_second_1394_id_40302.tif,72.1
jokioinen_second_1393_id_40302.tif,72.1
jokioinen_second_1398_id_40303.tif,71.7
jokioinen_second_1396_id_40303.tif,71.7
jokioinen_second_1399_id_40303.tif,71.7
jokioinen_second_1397_id_40303.tif,71.7
jokioinen_second_1402_id_40304.tif,71.0
jokioinen_second_1401_id_40304.tif,71.0
jokioinen_second_1403_id_40304.tif,71.0
jokioinen_second_1400_id_40304.tif,71.0
jokioinen_second_1563_id_40305.tif,70.0
jokioinen_second_1562_id_40305.tif,70.0
jokioinen_second_1561_id_40305.tif,70.0
jokioinen_second_1560_id_40305.tif,70.0
jokioinen_second_1567_id_40306.tif,72.0
jokioinen_second_1566_id_40306.tif,72.0
jokioinen_second_1564_id_40306.tif,72.0
jokioinen_second_1565_id_40306.tif,72.0
jokioinen_second_1571_id_40307.tif,70.8
jokioinen_second_1568_id_40307.tif,70.8
jokioinen_second_1570_id_40307.tif,70.8
jokioinen_second_1569_id_40307.tif,70.8
jokioinen_second_1572_id_40308.tif,71.3
jokioinen_second_1574_id_40308.tif,71.3
jokioinen_second_1575_id_40308.tif,71.3
jokioinen_second_1573_id_40308.tif,71.3
jokioinen_second_1578_id_40309.tif,70.4
jokioinen_second_1576_id_40309.tif,70.4
jokioinen_second_1579_id_40309.tif,70.4
jokioinen_second_1577_id_40309.tif,70.4
jokioinen_second_1582_id_40310.tif,71.1
jokioinen_second_1583_id_40310.tif,71.1
jokioinen_second_1581_id_40310.tif,71.1
jokioinen_second_1580_id_40310.tif,71.1
jokioinen_second_1587_id_40311.tif,71.0
jokioinen_second_1584_id_40311.tif,71.0
jokioinen_second_1586_id_40311.tif,71.0
jokioinen_second_1585_id_40311.tif,71.0
jokioinen_second_1589_id_40312.tif,71.2
jokioinen_second_1591_id_40312.tif,71.2
jokioinen_second_1588_id_40312.tif,71.2
jokioinen_second_1590_id_40312.tif,71.2
jokioinen_second_1592_id_40313.tif,71.9
jokioinen_second_1594_id_40313.tif,71.9
jokioinen_second_1595_id_40313.tif,71.9
jokioinen_second_1593_id_40313.tif,71.9
jokioinen_second_1598_id_40314.tif,69.9
jokioinen_second_1599_id_40314.tif,69.9
jokioinen_second_1597_id_40314.tif,69.9
jokioinen_second_1596_id_40314.tif,69.9
jokioinen_second_1602_id_40315.tif,71.1
jokioinen_second_1600_id_40315.tif,71.1
jokioinen_second_1601_id_40315.tif,71.1
jokioinen_second_1603_id_40315.tif,71.1
jokioinen_second_1606_id_40316.tif,72.4
jokioinen_second_1605_id_40316.tif,72.4
jokioinen_second_1604_id_40316.tif,72.4
jokioinen_second_1607_id_40316.tif,72.4
jokioinen_second_1609_id_40317.tif,71.0
jokioinen_second_1608_id_40317.tif,71.0
jokioinen_second_1611_id_40317.tif,71.0
jokioinen_second_1610_id_40317.tif,71.0
jokioinen_second_1613_id_40318.tif,70.8
jokioinen_second_1615_id_40318.tif,70.8
jokioinen_second_1614_id_40318.tif,70.8
jokioinen_second_1612_id_40318.tif,70.8
jokioinen_second_1618_id_40319.tif,72.2
jokioinen_second_1617_id_40319.tif,72.2
jokioinen_second_1619_id_40319.tif,72.2
jokioinen_second_1616_id_40319.tif,72.2
jokioinen_second_1622_id_40320.tif,71.7
jokioinen_second_1620_id_40320.tif,71.7
jokioinen_second_1621_id_40320.tif,71.7
jokioinen_second_1623_id_40320.tif,71.7
jokioinen_second_0068_id_40321.tif,71.4
jokioinen_second_0065_id_40321.tif,71.4
jokioinen_second_0066_id_40321.tif,71.4
jokioinen_second_0067_id_40321.tif,71.4
jokioinen_second_0070_id_40322.tif,69.7
jokioinen_second_0071_id_40322.tif,69.7
jokioinen_second_0069_id_40322.tif,69.7
jokioinen_second_0072_id_40322.tif,69.7
jokioinen_second_0073_id_40323.tif,71.8
jokioinen_second_0074_id_40323.tif,71.8
jokioinen_second_0075_id_40323.tif,71.8
jokioinen_second_0076_id_40323.tif,71.8
jokioinen_second_0079_id_40324.tif,71.0
jokioinen_second_0077_id_40324.tif,71.0
jokioinen_second_0078_id_40324.tif,71.0
jokioinen_second_0080_id_40324.tif,71.0
jokioinen_second_0082_id_40325.tif,69.0
jokioinen_second_0083_id_40325.tif,69.0
jokioinen_second_0081_id_40325.tif,69.0
jokioinen_second_0084_id_40325.tif,69.0
jokioinen_second_0087_id_40326.tif,69.8
jokioinen_second_0086_id_40326.tif,69.8
jokioinen_second_0088_id_40326.tif,69.8
jokioinen_second_0085_id_40326.tif,69.8
jokioinen_second_0092_id_40327.tif,70.8
jokioinen_second_0089_id_40327.tif,70.8
jokioinen_second_0090_id_40327.tif,70.8
jokioinen_second_0091_id_40327.tif,70.8
jokioinen_second_0093_id_40328.tif,71.3
jokioinen_second_0095_id_40328.tif,71.3
jokioinen_second_0096_id_40328.tif,71.3
jokioinen_second_0094_id_40328.tif,71.3
jokioinen_second_0098_id_40329.tif,70.9
jokioinen_second_0097_id_40329.tif,70.9
jokioinen_second_0100_id_40329.tif,70.9
jokioinen_second_0099_id_40329.tif,70.9
jokioinen_second_0101_id_40330.tif,70.6
jokioinen_second_0103_id_40330.tif,70.6
jokioinen_second_0102_id_40330.tif,70.6
jokioinen_second_0104_id_40330.tif,70.6
jokioinen_second_0107_id_40331.tif,70.8
jokioinen_second_0108_id_40331.tif,70.8
jokioinen_second_0105_id_40331.tif,70.8
jokioinen_second_0106_id_40331.tif,70.8
jokioinen_second_0109_id_40332.tif,70.3
jokioinen_second_0112_id_40332.tif,70.3
jokioinen_second_0111_id_40332.tif,70.3
jokioinen_second_0110_id_40332.tif,70.3
jokioinen_second_0116_id_40333.tif,70.7
jokioinen_second_0114_id_40333.tif,70.7
jokioinen_second_0115_id_40333.tif,70.7
jokioinen_second_0113_id_40333.tif,70.7
jokioinen_second_0119_id_40334.tif,68.4
jokioinen_second_0120_id_40334.tif,68.4
jokioinen_second_0117_id_40334.tif,68.4
jokioinen_second_0118_id_40334.tif,68.4
jokioinen_second_0121_id_40335.tif,68.8
jokioinen_second_0123_id_40335.tif,68.8
jokioinen_second_0124_id_40335.tif,68.8
jokioinen_second_0122_id_40335.tif,68.8
jokioinen_second_0127_id_40336.tif,68.6
jokioinen_second_0125_id_40336.tif,68.6
jokioinen_second_0126_id_40336.tif,68.6
jokioinen_second_0128_id_40336.tif,68.6
jokioinen_second_0132_id_40337.tif,69.2
jokioinen_second_0131_id_40337.tif,69.2
jokioinen_second_0129_id_40337.tif,69.2
jokioinen_second_0130_id_40337.tif,69.2
jokioinen_second_0136_id_40338.tif,68.8
jokioinen_second_0133_id_40338.tif,68.8
jokioinen_second_0135_id_40338.tif,68.8
jokioinen_second_0134_id_40338.tif,68.8
jokioinen_second_0137_id_40339.tif,68.8
jokioinen_second_0138_id_40339.tif,68.8
jokioinen_second_0139_id_40339.tif,68.8
jokioinen_second_0140_id_40339.tif,68.8
jokioinen_second_0142_id_40340.tif,70.1
jokioinen_second_0141_id_40340.tif,70.1
jokioinen_second_0144_id_40340.tif,70.1
jokioinen_second_0143_id_40340.tif,70.1
jokioinen_second_0289_id_40341.tif,71.0
jokioinen_second_0290_id_40341.tif,71.0
jokioinen_second_0292_id_40341.tif,71.0
jokioinen_second_0291_id_40341.tif,71.0
jokioinen_second_0295_id_40342.tif,69.9
jokioinen_second_0296_id_40342.tif,69.9
jokioinen_second_0294_id_40342.tif,69.9
jokioinen_second_0293_id_40342.tif,69.9
jokioinen_second_0299_id_40343.tif,70.6
jokioinen_second_0298_id_40343.tif,70.6
jokioinen_second_0297_id_40343.tif,70.6
jokioinen_second_0300_id_40343.tif,70.6
jokioinen_second_0301_id_40344.tif,70.1
jokioinen_second_0304_id_40344.tif,70.1
jokioinen_second_0302_id_40344.tif,70.1
jokioinen_second_0303_id_40344.tif,70.1
jokioinen_second_0307_id_40345.tif,70.7
jokioinen_second_0305_id_40345.tif,70.7
jokioinen_second_0306_id_40345.tif,70.7
jokioinen_second_0308_id_40345.tif,70.7
jokioinen_second_0309_id_40346.tif,70.5
jokioinen_second_0312_id_40346.tif,70.5
jokioinen_second_0311_id_40346.tif,70.5
jokioinen_second_0310_id_40346.tif,70.5
jokioinen_second_0316_id_40347.tif,70.4
jokioinen_second_0315_id_40347.tif,70.4
jokioinen_second_0314_id_40347.tif,70.4
jokioinen_second_0313_id_40347.tif,70.4
jokioinen_second_0317_id_40348.tif,71.8
jokioinen_second_0320_id_40348.tif,71.8
jokioinen_second_0318_id_40348.tif,71.8
jokioinen_second_0319_id_40348.tif,71.8
jokioinen_second_0321_id_40349.tif,71.4
jokioinen_second_0323_id_40349.tif,71.4
jokioinen_second_0324_id_40349.tif,71.4
jokioinen_second_0322_id_40349.tif,71.4
jokioinen_second_0325_id_40350.tif,71.0
jokioinen_second_0328_id_40350.tif,71.0
jokioinen_second_0326_id_40350.tif,71.0
jokioinen_second_0327_id_40350.tif,71.0
jokioinen_second_0332_id_40351.tif,70.7
jokioinen_second_0329_id_40351.tif,70.7
jokioinen_second_0331_id_40351.tif,70.7
jokioinen_second_0330_id_40351.tif,70.7
jokioinen_second_0334_id_40352.tif,69.8
jokioinen_second_0335_id_40352.tif,69.8
jokioinen_second_0333_id_40352.tif,69.8
jokioinen_second_0336_id_40352.tif,69.8
jokioinen_second_0338_id_40353.tif,69.2
jokioinen_second_0337_id_40353.tif,69.2
jokioinen_second_0339_id_40353.tif,69.2
jokioinen_second_0340_id_40353.tif,69.2
jokioinen_second_0342_id_40354.tif,70.0
jokioinen_second_0341_id_40354.tif,70.0
jokioinen_second_0343_id_40354.tif,70.0
jokioinen_second_0344_id_40354.tif,70.0
jokioinen_second_0347_id_40355.tif,69.8
jokioinen_second_0346_id_40355.tif,69.8
jokioinen_second_0348_id_40355.tif,69.8
jokioinen_second_0345_id_40355.tif,69.8
jokioinen_second_0351_id_40356.tif,68.9
jokioinen_second_0350_id_40356.tif,68.9
jokioinen_second_0352_id_40356.tif,68.9
jokioinen_second_0349_id_40356.tif,68.9
jokioinen_second_0353_id_40357.tif,70.3
jokioinen_second_0354_id_40357.tif,70.3
jokioinen_second_0355_id_40357.tif,70.3
jokioinen_second_0356_id_40357.tif,70.3
jokioinen_second_0360_id_40358.tif,68.6
jokioinen_second_0358_id_40358.tif,68.6
jokioinen_second_0359_id_40358.tif,68.6
jokioinen_second_0357_id_40358.tif,68.6
jokioinen_second_0364_id_40359.tif,70.0
jokioinen_second_0361_id_40359.tif,70.0
jokioinen_second_0363_id_40359.tif,70.0
jokioinen_second_0362_id_40359.tif,70.0
jokioinen_second_0368_id_40360.tif,69.1
jokioinen_second_0366_id_40360.tif,69.1
jokioinen_second_0365_id_40360.tif,69.1
jokioinen_second_0367_id_40360.tif,69.1
jokioinen_second_0516_id_40361.tif,70.6
jokioinen_second_0515_id_40361.tif,70.6
jokioinen_second_0513_id_40361.tif,70.6
jokioinen_second_0514_id_40361.tif,70.6
jokioinen_second_0519_id_40362.tif,70.4
jokioinen_second_0518_id_40362.tif,70.4
jokioinen_second_0517_id_40362.tif,70.4
jokioinen_second_0520_id_40362.tif,70.4
jokioinen_second_0524_id_40363.tif,71.8
jokioinen_second_0521_id_40363.tif,71.8
jokioinen_second_0522_id_40363.tif,71.8
jokioinen_second_0523_id_40363.tif,71.8
jokioinen_second_0526_id_40364.tif,71.8
jokioinen_second_0527_id_40364.tif,71.8
jokioinen_second_0525_id_40364.tif,71.8
jokioinen_second_0528_id_40364.tif,71.8
jokioinen_second_0532_id_40365.tif,70.4
jokioinen_second_0530_id_40365.tif,70.4
jokioinen_second_0529_id_40365.tif,70.4
jokioinen_second_0531_id_40365.tif,70.4
jokioinen_second_0536_id_40366.tif,68.9
jokioinen_second_0534_id_40366.tif,68.9
jokioinen_second_0533_id_40366.tif,68.9
jokioinen_second_0535_id_40366.tif,68.9
jokioinen_second_0537_id_40367.tif,72.1
jokioinen_second_0540_id_40367.tif,72.1
jokioinen_second_0538_id_40367.tif,72.1
jokioinen_second_0539_id_40367.tif,72.1
jokioinen_second_0542_id_40368.tif,71.2
jokioinen_second_0544_id_40368.tif,71.2
jokioinen_second_0543_id_40368.tif,71.2
jokioinen_second_0541_id_40368.tif,71.2
jokioinen_second_0546_id_40369.tif,70.6
jokioinen_second_0545_id_40369.tif,70.6
jokioinen_second_0548_id_40369.tif,70.6
jokioinen_second_0547_id_40369.tif,70.6
jokioinen_second_0551_id_40370.tif,70.0
jokioinen_second_0552_id_40370.tif,70.0
jokioinen_second_0549_id_40370.tif,70.0
jokioinen_second_0550_id_40370.tif,70.0
jokioinen_second_0553_id_40371.tif,71.3
jokioinen_second_0554_id_40371.tif,71.3
jokioinen_second_0555_id_40371.tif,71.3
jokioinen_second_0556_id_40371.tif,71.3
jokioinen_second_0559_id_40372.tif,72.7
jokioinen_second_0560_id_40372.tif,72.7
jokioinen_second_0557_id_40372.tif,72.7
jokioinen_second_0558_id_40372.tif,72.7
jokioinen_second_0564_id_40373.tif,71.6
jokioinen_second_0562_id_40373.tif,71.6
jokioinen_second_0563_id_40373.tif,71.6
jokioinen_second_0561_id_40373.tif,71.6
jokioinen_second_0565_id_40374.tif,68.3
jokioinen_second_0567_id_40374.tif,68.3
jokioinen_second_0566_id_40374.tif,68.3
jokioinen_second_0568_id_40374.tif,68.3
jokioinen_second_0569_id_40375.tif,69.3
jokioinen_second_0571_id_40375.tif,69.3
jokioinen_second_0572_id_40375.tif,69.3
jokioinen_second_0570_id_40375.tif,69.3
jokioinen_second_0576_id_40376.tif,68.3
jokioinen_second_0573_id_40376.tif,68.3
jokioinen_second_0574_id_40376.tif,68.3
jokioinen_second_0575_id_40376.tif,68.3
jokioinen_second_0577_id_40377.tif,70.5
jokioinen_second_0578_id_40377.tif,70.5
jokioinen_second_0579_id_40377.tif,70.5
jokioinen_second_0580_id_40377.tif,70.5
jokioinen_second_0581_id_40378.tif,69.8
jokioinen_second_0583_id_40378.tif,69.8
jokioinen_second_0584_id_40378.tif,69.8
jokioinen_second_0582_id_40378.tif,69.8
jokioinen_second_0587_id_40379.tif,70.5
jokioinen_second_0588_id_40379.tif,70.5
jokioinen_second_0585_id_40379.tif,70.5
jokioinen_second_0586_id_40379.tif,70.5
jokioinen_second_0592_id_40380.tif,69.4
jokioinen_second_0589_id_40380.tif,69.4
jokioinen_second_0591_id_40380.tif,69.4
jokioinen_second_0590_id_40380.tif,69.4
jokioinen_second_0739_id_40381.tif,70.7
jokioinen_second_0740_id_40381.tif,70.7
jokioinen_second_0737_id_40381.tif,70.7
jokioinen_second_0738_id_40381.tif,70.7
